Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),EasyFlow Product options (product.metafields.product_options.options),Product rating count (product.metafields.reviews.rating_count),SEO Hidden (product.metafields.seo.hidden),Adhesive type (product.metafields.shopify.adhesive-type),Age group (product.metafields.shopify.age-group),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Carry options (product.metafields.shopify.carry-options),Celebration type (product.metafields.shopify.celebration-type),Color (product.metafields.shopify.color-pattern),Decoration material (product.metafields.shopify.decoration-material),Envelope features (product.metafields.shopify.envelope-features),Fabric (product.metafields.shopify.fabric),Item style (product.metafields.shopify.item-style),Material (product.metafields.shopify.material),Personalization design (product.metafields.shopify.personalization-design),Shape (product.metafields.shopify.shape),Target gender (product.metafields.shopify.target-gender),Theme (product.metafields.shopify.theme),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Status
adult-bag-tag-design-9,Adult Bag Tag - Design 9,"<p data-mce-fragment=""1"">The perfect way to personalise travel bags. The waterproof material makes them durable and sturdy. Comes with a cool loop belt to tie onto your bag securely.</p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span>Pack of: 2 bag tags with loop belts</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span>Size : 3.5 x 3 inches</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span>Material : Tag - Acrylic, Loop - Silicon</li>
</ul>",thedesignfactoryshop,Luggage & Bags > Luggage Accessories > Luggage Tags,"","Bag tag, bag tags, luggage, luggage tag, tags",true,Title,Default Title,,,,,,,,,0.0,shopify,98,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/AdultBagTag-Design9-01.jpg?v=1755614601,1,"",false,,,5651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
adult-bag-tag-design-8,Adult Bag Tag - Design 8,"<p data-mce-fragment=""1"">The perfect way to personalise travel bags. The waterproof material makes them durable and sturdy. Comes with a cool loop belt to tie onto your bag securely.</p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span>Pack of: 2 bag tags with loop belts</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span>Size : 3.5 x 3 inches</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span>Material : Tag - Acrylic, Loop - Silicon</li>
</ul>",thedesignfactoryshop,Luggage & Bags > Luggage Accessories > Luggage Tags,"","Bag tag, bag tags, luggage, luggage tag, tags",true,Title,Default Title,,,,,,,,,0.0,shopify,98,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/AdultBagTag-Design8-01.jpg?v=1755614509,1,"",false,,,5651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
adult-bag-tag-design-7,Adult Bag Tag - Design 7,"<p data-mce-fragment=""1"">The perfect way to personalise travel bags. The waterproof material makes them durable and sturdy. Comes with a cool loop belt to tie onto your bag securely.</p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span>Pack of: 2 bag tags with loop belts</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span>Size : 3.5 x 3 inches</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span>Material : Tag - Acrylic, Loop - Silicon</li>
</ul>",thedesignfactoryshop,Luggage & Bags > Luggage Accessories > Luggage Tags,"","Bag tag, bag tags, luggage, luggage tag, tags",true,Title,Default Title,,,,,,,,,0.0,shopify,97,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/AdultBagTag-Design7-01.jpg?v=1755614481,1,"",false,,,5651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
adult-bag-tag-design-6,Adult Bag Tag - Design 6,"<p data-mce-fragment=""1"">The perfect way to personalise travel bags. The waterproof material makes them durable and sturdy. Comes with a cool loop belt to tie onto your bag securely.</p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span>Pack of: 2 bag tags with loop belts</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span>Size : 3.5 x 3 inches</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span>Material : Tag - Acrylic, Loop - Silicon</li>
</ul>",thedesignfactoryshop,Luggage & Bags > Luggage Accessories > Luggage Tags,"","Bag tag, bag tags, luggage, luggage tag, tags",true,Title,Default Title,,,,,,,,,0.0,shopify,98,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/AdultBagTag-Design6-01.jpg?v=1755614454,1,"",false,,,5651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
adult-bag-tag-design-5,Adult Bag Tag - Design 5,"<p data-mce-fragment=""1"">The perfect way to personalise travel bags. The waterproof material makes them durable and sturdy. Comes with a cool loop belt to tie onto your bag securely.</p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span>Pack of: 2 bag tags with loop belts</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span>Size : 3.5 x 3 inches</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span>Material : Tag - Acrylic, Loop - Silicon</li>
</ul>",thedesignfactoryshop,Luggage & Bags > Luggage Accessories > Luggage Tags,"","Bag tag, bag tags, luggage, luggage tag, tags",true,Title,Default Title,,,,,,,,,0.0,shopify,98,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/AdultBagTag-Design5-01.jpg?v=1755614368,1,"",false,,,5651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
adult-bag-tag-design-4,Adult Bag Tag - Design 4,"<p data-mce-fragment=""1"">The perfect way to personalise travel bags. The waterproof material makes them durable and sturdy. Comes with a cool loop belt to tie onto your bag securely.</p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span>Pack of: 2 bag tags with loop belts</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span>Size : 3.5 x 3 inches</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span>Material : Tag - Acrylic, Loop - Silicon</li>
</ul>",thedesignfactoryshop,Luggage & Bags > Luggage Accessories > Luggage Tags,"","Bag tag, bag tags, luggage, luggage tag, tags",true,Title,Default Title,,,,,,,,,0.0,shopify,97,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/AdultBagTag-Design4-01.jpg?v=1755614299,1,"",false,,,5651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
adult-bag-tag-design-3,Adult Bag Tag - Design 3,"<p data-mce-fragment=""1"">The perfect way to personalise travel bags. The waterproof material makes them durable and sturdy. Comes with a cool loop belt to tie onto your bag securely.</p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span>Pack of: 2 bag tags with loop belts</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span>Size : 3.5 x 3 inches</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span>Material : Tag - Acrylic, Loop - Silicon</li>
</ul>",thedesignfactoryshop,Luggage & Bags > Luggage Accessories > Luggage Tags,"","Bag tag, bag tags, luggage, luggage tag, tags",true,Title,Default Title,,,,,,,,,0.0,shopify,98,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/AdultBagTag-Design3-01.jpg?v=1755614264,1,"",false,,,5651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
adult-bag-tag-design-2,Adult Bag Tag - Design 2,"<p data-mce-fragment=""1"">The perfect way to personalise travel bags. The waterproof material makes them durable and sturdy. Comes with a cool loop belt to tie onto your bag securely.</p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span>Pack of: 2 bag tags with loop belts</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span>Size : 3.5 x 3 inches</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span>Material : Tag - Acrylic, Loop - Silicon</li>
</ul>",thedesignfactoryshop,Luggage & Bags > Luggage Accessories > Luggage Tags,"","Bag tag, bag tags, luggage, luggage tag, tags",true,Title,Default Title,,,,,,,,,0.0,shopify,98,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/AdultBagTag-Design2-01.jpg?v=1755614237,1,"",false,,,5651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
adult-bag-tag-design-1,Adult Bag Tag - Design 1,"<p data-mce-fragment=""1"">The perfect way to personalise travel bags. The waterproof material makes them durable and sturdy. Comes with a cool loop belt to tie onto your bag securely.</p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span>Pack of: 2 bag tags with loop belts</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span>Size : 3.5 x 3 inches</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span>Material : Tag - Acrylic, Loop - Silicon</li>
</ul>",thedesignfactoryshop,Luggage & Bags > Luggage Accessories > Luggage Tags,"","Bag tag, bag tags, luggage, luggage tag, tags",true,Title,Default Title,,,,,,,,,0.0,shopify,95,deny,manual,400.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/AdultBagTag-Design1-01.jpg?v=1755613648,1,"",false,,,5651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
rakhi-duffle-bag-sipper-hamper-prince,Rakhi Duffle Bag & Sipper Hamper - Prince,"<p>Beautiful combo for this Rakhi season </p>
<p><strong>Size:</strong> <br></p>
<ul>
<li>Duffle bag: 14 inches<br>
</li>
<li>Sipper bottle: 750 ml </li>
</ul>
<p><strong>Material: </strong><br></p>
<ul>
<li>Duffle bag: Printed Bag<br>
</li>
<li>Rakhi: Acrylic material<br>
</li>
<li>Sipper bottle: Insulated metal bottle </li>
</ul>
<p><strong>Includes: </strong></p>
<ul>
<li>Duffle bag (Size - 14 inches)<br>
</li>
<li>Customised acrylic Rakhi <br>
</li>
<li>Personalised Sipper bottle</li>
</ul>",thedesignfactoryshop,Luggage & Bags > Duffel Bags,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,20,deny,manual,1250.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/9aa74fdd-ac20-4338-a440-c26cefc0fc0f_d4b22067-c20f-4a3b-a61c-6428d734803d.jpg?v=1752146741,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,red,,,,,,,,,,,,,,,kg,,,true,,,active
rakhi-duffle-bag-sipper-hamper-batman,Rakhi Duffle Bag & Sipper Hamper - Batman,"<p>Beautiful combo for this Rakhi season </p>
<p><strong>Size:</strong> <br></p>
<ul>
<li>Duffle bag: 14 inches<br>
</li>
<li>Sipper bottle: 750 ml </li>
</ul>
<p><strong>Material: </strong><br></p>
<ul>
<li>Duffle bag: Printed Bag<br>
</li>
<li>Rakhi: Acrylic material<br>
</li>
<li>Sipper bottle: Insulated metal bottle </li>
</ul>
<p><strong>Includes: </strong></p>
<ul>
<li>Duffle bag (Size - 14 inches)<br>
</li>
<li>Customised acrylic Rakhi <br>
</li>
<li>Personalised Sipper bottle</li>
</ul>",thedesignfactoryshop,Luggage & Bags > Duffel Bags,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,20,deny,manual,1250.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/d515e056-3cd4-49c5-afeb-c6089eb14b4d_f26ee9cb-e6a5-475c-8bac-283fba33178e.jpg?v=1752146691,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,red,,,,,,,,,,,,,,,kg,,,true,,,active
rakhi-duffle-bag-sipper-hamper-dino,Rakhi Duffle Bag & Sipper Hamper - Dino,"<p>Beautiful combo for this Rakhi season </p>
<p><strong>Size:</strong> <br></p>
<ul>
<li>Duffle bag: 14 inches<br>
</li>
<li>Sipper bottle: 750 ml </li>
</ul>
<p><strong>Material: </strong><br></p>
<ul>
<li>Duffle bag: Printed Bag<br>
</li>
<li>Rakhi: Acrylic material<br>
</li>
<li>Sipper bottle: Insulated metal bottle </li>
</ul>
<p><strong>Includes: </strong></p>
<ul>
<li>Duffle bag (Size - 14 inches)<br>
</li>
<li>Customised acrylic Rakhi <br>
</li>
<li>Personalised Sipper bottle</li>
</ul>",thedesignfactoryshop,Luggage & Bags > Duffel Bags,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,20,deny,manual,1250.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/c75b2ede-d7a3-4c20-be92-8c2d5c03b24e_d0bdcebc-2ce1-45d4-9a0f-1ce2d18681e1.jpg?v=1752146628,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,red,,,,,,,,,,,,,,,kg,,,true,,,active
rakhi-duffle-bag-sipper-hamper-princess,Rakhi Duffle Bag & Sipper Hamper - Princess,"<p>Beautiful combo for this Rakhi season </p>
<p><strong>Size:</strong> <br></p>
<ul>
<li>Duffle bag: 14 inches<br>
</li>
<li>Sipper bottle: 750 ml </li>
</ul>
<p><strong>Material: </strong><br></p>
<ul>
<li>Duffle bag: Printed Bag<br>
</li>
<li>Rakhi: Acrylic material<br>
</li>
<li>Sipper bottle: Insulated metal bottle </li>
</ul>
<p><strong>Includes: </strong></p>
<ul>
<li>Duffle bag (Size - 14 inches)<br>
</li>
<li>Customised acrylic Rakhi <br>
</li>
<li>Personalised Sipper bottle</li>
</ul>",thedesignfactoryshop,Luggage & Bags > Duffel Bags,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,20,deny,manual,1250.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/6f20cd5b-cb71-4fcf-86e4-eff84bbe78c5_6a953e55-a324-4f9e-9855-5712e9bcc414.jpg?v=1752146575,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,red,,,,,,,,,,,,,,,kg,,,true,,,active
rakhi-duffle-bag-sipper-hamper-unicorn,Rakhi Duffle Bag & Sipper Hamper - Unicorn,"<p>Beautiful combo for this Rakhi season </p>
<p><strong>Size:</strong> <br></p>
<ul>
<li>Duffle bag: 14 inches<br>
</li>
<li>Sipper bottle: 750 ml </li>
</ul>
<p><strong>Material: </strong><br></p>
<ul>
<li>Duffle bag: Printed Bag<br>
</li>
<li>Rakhi: Acrylic material<br>
</li>
<li>Sipper bottle: Insulated metal bottle </li>
</ul>
<p><strong>Includes: </strong></p>
<ul>
<li>Duffle bag (Size - 14 inches)<br>
</li>
<li>Customised acrylic Rakhi <br>
</li>
<li>Personalised Sipper bottle</li>
</ul>",thedesignfactoryshop,Luggage & Bags > Duffel Bags,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,20,deny,manual,1250.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/85b75d99-2406-4dd3-a8ec-0f3039109f52_17ca6946-5310-4447-b308-32d47be36ae3.jpg?v=1752146517,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,red,,,,,,,,,,,,,,,kg,,,true,,,active
rakhi-duffle-bag-sipper-hamper-mario,Rakhi Duffle Bag & Sipper Hamper - Mario,"<p>Beautiful combo for this Rakhi season </p>
<p><strong>Size:</strong> <br></p>
<ul>
<li>Duffle bag: 14 inches<br>
</li>
<li>Sipper bottle: 750 ml </li>
</ul>
<p><strong>Material: </strong><br></p>
<ul>
<li>Duffle bag: Printed Bag<br>
</li>
<li>Rakhi: Acrylic material<br>
</li>
<li>Sipper bottle: Insulated metal bottle </li>
</ul>
<p><strong>Includes: </strong></p>
<ul>
<li>Duffle bag (Size - 14 inches)<br>
</li>
<li>Customised acrylic Rakhi <br>
</li>
<li>Personalised Sipper bottle</li>
</ul>",thedesignfactoryshop,Luggage & Bags > Duffel Bags,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,20,deny,manual,1250.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0750/4694/5085/files/2497c3bb-5360-4489-8343-233572cc4f54.jpg?v=1752146381,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,red,,,,,,,,,,,,,,,kg,,,true,,,active
sipper-bottle-with-straw-jungle-safari,Sipper Bottle (With straw) - Jungle Safari,"<p data-mce-fragment=""1"">Never compromise on your hydration with this metal<span class=""Apple-converted-space"" data-mce-fragment=""1"">  </span>Sipper Bottle that can be personalized with a name. Travel-friendly, stylish and hassle-free, it is the perfect addition to your daily essentials. And even makes for a great gift for birthdays and other special occasions.</p>
<p data-mce-fragment=""1"">Incase of any special character you wish to print, please mail us. We can also print your photo !</p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span>Material: Metal</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span>Size: 18 x 7 cm (h x d)</li>
<li data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span>Capacity: 600ml</li>
</ul>",thedesignfactoryshop,Home & Garden > Kitchen & Dining > Food & Beverage Carriers > Water Bottles,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,99,deny,manual,650.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/IMG_6874_3b69adda-8154-45b7-bb86-7beebc9eda53.jpg?v=1752144829,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
sipper-bottle-with-straw-jungle-safari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/IMG_6875.jpg?v=1752144829,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sipper-bottle-with-straw-jungle-safari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/IMG_6876.jpg?v=1752144829,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iron-on-labels-harry-potter-friends,Iron On Labels - Harry Potter & Friends,"<p data-mce-fragment=""1""><b data-mce-fragment=""1"">Iron-on Basic Clothing Labels can be personalised with names of your choice.</b></p>
<p data-mce-fragment=""1"">These clothing labels are the best way to keep one's clothes organised. Enjoy clothing labels that can be ironed on to the fabric, without giving up the range of styles you love.<span class=""Apple-converted-space"" data-mce-fragment=""1""> </span></p>
<p data-mce-fragment=""1""><b data-mce-fragment=""1"">Each Pack contains 70 Iron-On Basic Clothing Labels.<span class=""Apple-converted-space"" data-mce-fragment=""1""> </span></b></p>
<ul>
<li>
<span style=""font-size: 0.875rem;"">WASHER &amp; DRYER SAFE</span><br>
</li>
<li>
<span style=""font-size: 0.875rem;"">TRANSFERS IN UNDER 15 SECONDS</span><br>
</li>
<li>
<span style=""font-size: 0.875rem;"">MULTIPLE WASHES (HOT/COLD)</span><br>
</li>
<li>
<span style=""font-size: 0.875rem;"">EASY TO APPLY TO ALL FABRICS</span><br>
</li>
</ul>",thedesignfactoryshop,Office Supplies > General Office Supplies > Labels & Tags,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,98,deny,manual,500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/IrononLabels-HarryPotter_Friends-01.jpg?v=1751551987,1,"",false,,,960,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
iron-on-labels-your-name-brights,Iron On Labels - Cute Dogs,"<p data-mce-fragment=""1""><b data-mce-fragment=""1"">Iron-on Basic Clothing Labels can be personalised with names of your choice.</b></p>
<p data-mce-fragment=""1"">These clothing labels are the best way to keep one's clothes organised. Enjoy clothing labels that can be ironed on to the fabric, without giving up the range of styles you love.<span class=""Apple-converted-space"" data-mce-fragment=""1""> </span></p>
<p data-mce-fragment=""1""><b data-mce-fragment=""1"">Each Pack contains 70 Iron-On Basic Clothing Labels.<span class=""Apple-converted-space"" data-mce-fragment=""1""> </span></b></p>
<ul>
<li>
<span style=""font-size: 0.875rem;"">WASHER &amp; DRYER SAFE</span><br>
</li>
<li>
<span style=""font-size: 0.875rem;"">TRANSFERS IN UNDER 15 SECONDS</span><br>
</li>
<li>
<span style=""font-size: 0.875rem;"">MULTIPLE WASHES (HOT/COLD)</span><br>
</li>
<li>
<span style=""font-size: 0.875rem;"">EASY TO APPLY TO ALL FABRICS</span><br>
</li>
</ul>",thedesignfactoryshop,Office Supplies > General Office Supplies > Labels & Tags,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,47,deny,manual,500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/IrononLabels-CuteDogs-01.jpg?v=1751551927,1,"",false,,,960,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
iron-on-labels-your-name-pastels,Iron On Labels - Your Name (Pastels),"<p data-mce-fragment=""1""><b data-mce-fragment=""1"">Iron-on Basic Clothing Labels can be personalised with names of your choice.</b></p>
<p data-mce-fragment=""1"">These clothing labels are the best way to keep one's clothes organised. Enjoy clothing labels that can be ironed on to the fabric, without giving up the range of styles you love.<span class=""Apple-converted-space"" data-mce-fragment=""1""> </span></p>
<p data-mce-fragment=""1""><b data-mce-fragment=""1"">Each Pack contains 70 Iron-On Basic Clothing Labels.<span class=""Apple-converted-space"" data-mce-fragment=""1""> </span></b></p>
<ul>
<li>
<span style=""font-size: 0.875rem;"">WASHER &amp; DRYER SAFE</span><br>
</li>
<li>
<span style=""font-size: 0.875rem;"">TRANSFERS IN UNDER 15 SECONDS</span><br>
</li>
<li>
<span style=""font-size: 0.875rem;"">MULTIPLE WASHES (HOT/COLD)</span><br>
</li>
<li>
<span style=""font-size: 0.875rem;"">EASY TO APPLY TO ALL FABRICS</span><br>
</li>
</ul>",thedesignfactoryshop,Office Supplies > General Office Supplies > Labels & Tags,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,39,deny,manual,500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/IrononLabels-YourName_Pastels_-01.jpg?v=1751551198,1,"",false,,,960,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
iron-on-labels-your-name-pastel-border,Iron On Labels - Your Name (Pastel Border),"<p data-mce-fragment=""1""><b data-mce-fragment=""1"">Iron-on Basic Clothing Labels can be personalised with names of your choice.</b></p>
<p data-mce-fragment=""1"">These clothing labels are the best way to keep one's clothes organised. Enjoy clothing labels that can be ironed on to the fabric, without giving up the range of styles you love.<span class=""Apple-converted-space"" data-mce-fragment=""1""> </span></p>
<p data-mce-fragment=""1""><b data-mce-fragment=""1"">Each Pack contains 70 Iron-On Basic Clothing Labels.<span class=""Apple-converted-space"" data-mce-fragment=""1""> </span></b></p>
<ul>
<li>
<span style=""font-size: 0.875rem;"">WASHER &amp; DRYER SAFE</span><br>
</li>
<li>
<span style=""font-size: 0.875rem;"">TRANSFERS IN UNDER 15 SECONDS</span><br>
</li>
<li>
<span style=""font-size: 0.875rem;"">MULTIPLE WASHES (HOT/COLD)</span><br>
</li>
<li>
<span style=""font-size: 0.875rem;"">EASY TO APPLY TO ALL FABRICS</span><br>
</li>
</ul>",thedesignfactoryshop,Office Supplies > General Office Supplies > Labels & Tags,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,42,deny,manual,500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/IrononLabels-YourName_Pastelborder_-01.jpg?v=1751551176,1,"",false,,,960,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
